"REF_DATE","GEO","DGUID","Sector","Seasonal adjustment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-02","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4130789","","","","0"
"2018-03","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4244659","","","","0"
"2018-04","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4244072","","","","0"
"2018-05","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4266645","","","","0"
"2018-06","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4251652","","","","0"
"2018-07","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4192699","","","","0"
"2018-08","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4288755","","","","0"
"2018-09","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4228424","","","","0"
"2018-10","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4239537","","","","0"
"2018-11","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4404569","","","","0"
"2018-12","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4594719","","","","0"
"2019-01","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4364279","","","","0"
"2019-02","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4309124","","","","0"
"2019-03","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4393467","","","","0"
"2019-04","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4353465","","","","0"
"2019-05","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4483399","","","","0"
"2019-06","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4554547","","","","0"
"2019-07","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4402746","","","","0"
"2019-08","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4371707","","","","0"
"2019-09","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4342904","","","","0"
"2019-10","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4394165","","","","0"
"2019-11","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4552649","","","","0"
"2019-12","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4692780","","","","0"
"2020-01","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4447751","","","","0"
"2020-02","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4447033","","","","0"
"2020-03","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4276700","","","","0"
"2020-04","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3988359","","","","0"
"2020-05","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","3950656","","","","0"
"2020-06","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4319114","","","","0"
"2020-07","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4414250","","","","0"
"2020-08","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4457373","","","","0"
"2020-09","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4457257","","","","0"
"2020-10","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4558446","","","","0"
"2020-11","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4568736","","","","0"
"2020-12","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4769953","","","","0"
"2021-01","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4498684","","","","0"
"2021-02","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4493544","","","","0"
"2021-03","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4629095","","","","0"
"2021-04","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4607496","","","","0"
"2021-05","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4621806","","","","0"
"2021-06","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4700294","","","","0"
"2021-07","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4733502","","","","0"
"2021-08","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4768955","","","","0"
"2021-09","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4716045","","","","0"
"2021-10","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4837683","","","","0"
"2021-11","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","4873119","","","","0"
"2021-12","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","5137861","","","","0"
"2022-01","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","5079152","","","","0"
"2022-02","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","5077023","","","","0"
"2022-03","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","5328688","","","","0"
"2022-04","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","5264533","","","","0"
"2022-05","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","5185974","","","","0"
"2022-06","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","5142519","","","","0"
"2022-07","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","5235201","","","","0"
"2022-08","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","5131129","","","","0"
"2022-09","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","5199344","","","","0"
"2022-10","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","5117976","","","","0"
"2022-11","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","5181683","","","","0"
"2022-12","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","5516576","","","","0"
"2023-01","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","5077365","","","","0"
"2023-02","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","5115887","","","","0"
"2023-03","Ontario","2016A000235","Trade","Unadjusted","Dollars","81","thousands","3","v1996643","7.10.1","5203831","","","","0"
"2018-01","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1418052","","","","0"
"2018-02","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1401916","","","","0"
"2018-03","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1396028","","","","0"
"2018-04","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1416695","","","","0"
"2018-05","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1460932","","","","0"
"2018-06","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1469752","","","","0"
"2018-07","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1441355","","","","0"
"2018-08","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1421608","","","","0"
"2018-09","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1454174","","","","0"
"2018-10","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1500825","","","","0"
"2018-11","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1533967","","","","0"
"2018-12","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1642521","","","","0"
"2019-01","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1529850","","","","0"
"2019-02","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1528720","","","","0"
"2019-03","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1528985","","","","0"
"2019-04","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1579034","","","","0"
"2019-05","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1604978","","","","0"
"2019-06","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1616414","","","","0"
"2019-07","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1582479","","","","0"
"2019-08","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1591272","","","","0"
"2019-09","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1598152","","","","0"
"2019-10","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1567905","","","","0"
"2019-11","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1584055","","","","0"
"2019-12","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1683411","","","","0"
"2020-01","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1582339","","","","0"
"2020-02","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1536745","","","","0"
"2020-03","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1425772","","","","0"
"2020-04","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1370633","","","","0"
"2020-05","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1442814","","","","0"
"2020-06","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1454713","","","","0"
"2020-07","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1424419","","","","0"
"2020-08","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1520212","","","","0"
"2020-09","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1423685","","","","0"
"2020-10","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1462575","","","","0"
"2020-11","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1485141","","","","0"
"2020-12","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1636489","","","","0"
"2021-01","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1503920","","","","0"
"2021-02","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1560737","","","","0"
"2021-03","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1514019","","","","0"
"2021-04","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1521456","","","","0"
"2021-05","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1513305","","","","0"
"2021-06","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1502138","","","","0"
"2021-07","Ontario","2016A000235","Transportation and storage","Unadjusted","Dollars","81","thousands","3","v1996644","7.11.1","1548031","","","","0"
